EQ,Year,Month,Type,Duration,Cleaning,Model,Prediction,Correct Prediction
1031,2019,2,LP,32,Raw,KNN,HB,False
1032,2019,2,LP,21,Raw,KNN,HB,False
1033,2019,2,LP,28,Raw,KNN,HB,False
1034,2019,2,LP,29,Raw,KNN,HB,False
1035,2019,2,LP,14,Raw,KNN,HB,False
1036,2019,2,LP,23,Raw,KNN,HB,False
1037,2019,2,LP,25,Raw,KNN,HB,False
1038,2019,2,LP,30,Raw,KNN,HB,False
1039,2019,2,LP,22,Raw,KNN,HB,False
1040,2019,2,REGIONAL,162,Raw,KNN,HB,False
1041,2019,2,LP,29,Raw,KNN,HB,False
1042,2019,2,LP,18,Raw,KNN,HB,False
1043,2019,2,LP,30,Raw,KNN,HB,False
1044,2019,2,LP,24,Raw,KNN,HB,False
1045,2019,2,LP,20,Raw,KNN,HB,False
1046,2019,2,LP,40,Raw,KNN,HB,False
1047,2019,2,LP,23,Raw,KNN,HB,False
1048,2019,2,LP,18,Raw,KNN,HB,False
1049,2019,2,LP,26,Raw,KNN,HB,False
1050,2019,2,LP,39,Raw,KNN,HB,False
1051,2019,2,VT,26,Raw,KNN,HB,False
1052,2019,2,LP,28,Raw,KNN,HB,False
1053,2019,2,VT,44,Raw,KNN,HB,False
1054,2019,2,LP,35,Raw,KNN,HB,False
1055,2019,2,LP,45,Raw,KNN,HB,False
1056,2019,2,LP,45,Raw,KNN,HB,False
1057,2019,2,LP,36,Raw,KNN,HB,False
1058,2019,2,LP,42,Raw,KNN,HB,False
1059,2019,2,LP,43,Raw,KNN,HB,False
1060,2019,2,LP,26,Raw,KNN,HB,False
1061,2019,2,LP,17,Raw,KNN,HB,False
1062,2019,2,LP,28,Raw,KNN,HB,False
1063,2019,2,LP,20,Raw,KNN,HB,False
1064,2019,2,LP,21,Raw,KNN,HB,False
1065,2019,2,LP,16,Raw,KNN,HB,False
1066,2019,2,VT,38,Raw,KNN,HB,False
1067,2019,2,LP,22,Raw,KNN,HB,False
1068,2019,2,REGIONAL,124,Raw,KNN,HB,False
1069,2019,2,LP,21,Raw,KNN,HB,False
1070,2019,2,LP,18,Raw,KNN,HB,False
1071,2019,2,LP,24,Raw,KNN,HB,False
1072,2019,2,LP,25,Raw,KNN,HB,False
1073,2019,2,LP,27,Raw,KNN,HB,False
1074,2019,2,LP,40,Raw,KNN,HB,False
1075,2019,2,LP,28,Raw,KNN,HB,False
1076,2019,2,LP,53,Raw,KNN,HB,False
1077,2019,2,REGIONAL,31,Raw,KNN,HB,False
1078,2019,2,VT,36,Raw,KNN,HB,False
1079,2019,2,LP,26,Raw,KNN,HB,False
1080,2019,2,LP,23,Raw,KNN,HB,False
1081,2019,2,LP,25,Raw,KNN,HB,False
1082,2019,2,HB,43,Raw,KNN,HB,True
1083,2019,2,LP,27,Raw,KNN,HB,False
1084,2019,2,LP,36,Raw,KNN,HB,False
1085,2019,2,LP,30,Raw,KNN,HB,False
1086,2019,2,LP,44,Raw,KNN,HB,False
1087,2019,2,LP,24,Raw,KNN,HB,False
1088,2019,2,LP,20,Raw,KNN,HB,False
1089,2019,2,LP,18,Raw,KNN,HB,False
1090,2019,2,LP,24,Raw,KNN,HB,False
1091,2019,2,LP,26,Raw,KNN,HB,False
1092,2019,2,LP,31,Raw,KNN,HB,False
1093,2019,2,LP,23,Raw,KNN,HB,False
1094,2019,2,LP,57,Raw,KNN,HB,False
1095,2019,2,LP,42,Raw,KNN,HB,False
1096,2019,2,LP,23,Raw,KNN,HB,False
1097,2019,2,LP,22,Raw,KNN,HB,False
1098,2019,2,LP,31,Raw,KNN,HB,False
1099,2019,2,LP,25,Raw,KNN,HB,False
1100,2019,2,LP,23,Raw,KNN,HB,False
1101,2019,2,REGIONAL,790,Raw,KNN,HB,False
1102,2019,2,REGIONAL,234,Raw,KNN,HB,False
1103,2019,2,LP,24,Raw,KNN,HB,False
1104,2019,2,LP,32,Raw,KNN,HB,False
1105,2019,2,LP,24,Raw,KNN,HB,False
1106,2019,2,LP,21,Raw,KNN,HB,False
1107,2019,2,LP,70,Raw,KNN,HB,False
1108,2019,2,LP,60,Raw,KNN,HB,False
1109,2019,2,HB,33,Raw,KNN,HB,True
1110,2019,2,LP,30,Raw,KNN,HB,False
1111,2019,2,LP,18,Raw,KNN,HB,False
1112,2019,2,VT,28,Raw,KNN,HB,False
1113,2019,2,REGIONAL,31,Raw,KNN,HB,False
1114,2019,2,REGIONAL,24,Raw,KNN,HB,False
1115,2019,2,LP,21,Raw,KNN,HB,False
1116,2019,2,LP,26,Raw,KNN,HB,False
1117,2019,2,LP,35,Raw,KNN,HB,False
1118,2019,2,LP,26,Raw,KNN,HB,False
1119,2019,2,LP,31,Raw,KNN,HB,False
1120,2019,2,LP,20,Raw,KNN,HB,False
1121,2019,2,LP,33,Raw,KNN,HB,False
1122,2019,2,LP,28,Raw,KNN,HB,False
1123,2019,2,LP,20,Raw,KNN,HB,False
1124,2019,2,LP,34,Raw,KNN,HB,False
1125,2019,2,LP,41,Raw,KNN,HB,False
1126,2019,2,LP,22,Raw,KNN,HB,False
1127,2019,2,LP,28,Raw,KNN,HB,False
1128,2019,2,LP,26,Raw,KNN,HB,False
1129,2019,2,LP,23,Raw,KNN,HB,False
1130,2019,2,LP,20,Raw,KNN,HB,False
1131,2019,2,LP,27,Raw,KNN,HB,False
1132,2019,2,HB,22,Raw,KNN,HB,True
1133,2019,3,LP,19,Raw,KNN,HB,False
1134,2019,3,LP,22,Raw,KNN,HB,False
1135,2019,3,LP,21,Raw,KNN,HB,False
1136,2019,3,LP,17,Raw,KNN,HB,False
1137,2019,3,LP,26,Raw,KNN,HB,False
1138,2019,3,LP,22,Raw,KNN,HB,False
1139,2019,3,LP,22,Raw,KNN,HB,False
1140,2019,3,LP,39,Raw,KNN,HB,False
1141,2019,3,LP,91,Raw,KNN,HB,False
1142,2019,3,LP,33,Raw,KNN,HB,False
1143,2019,3,VT,26,Raw,KNN,HB,False
1144,2019,3,LP,26,Raw,KNN,HB,False
1145,2019,3,LP,35,Raw,KNN,HB,False
1146,2019,3,LP,23,Raw,KNN,HB,False
1147,2019,3,LP,21,Raw,KNN,HB,False
1148,2019,3,LP,21,Raw,KNN,HB,False
1149,2019,3,LP,20,Raw,KNN,HB,False
1150,2019,3,LP,20,Raw,KNN,HB,False
1151,2019,3,LP,19,Raw,KNN,HB,False
1152,2019,3,LP,35,Raw,KNN,HB,False
1153,2019,3,LP,28,Raw,KNN,HB,False
1154,2019,3,LP,18,Raw,KNN,HB,False
1155,2019,3,LP,70,Raw,KNN,HB,False
1156,2019,3,LP,29,Raw,KNN,HB,False
1157,2019,3,LP,26,Raw,KNN,HB,False
1158,2019,3,LP,23,Raw,KNN,HB,False
1159,2019,3,LP,30,Raw,KNN,HB,False
1160,2019,3,LP,30,Raw,KNN,HB,False
1161,2019,3,LP,30,Raw,KNN,HB,False
1162,2019,3,LP,37,Raw,KNN,HB,False
1163,2019,3,LP,26,Raw,KNN,HB,False
1164,2019,3,VT,53,Raw,KNN,HB,False
1165,2019,3,LP,35,Raw,KNN,HB,False
1166,2019,3,LP,30,Raw,KNN,HB,False
1167,2019,3,LP,37,Raw,KNN,HB,False
1168,2019,3,LP,33,Raw,KNN,HB,False
1169,2019,3,LP,19,Raw,KNN,HB,False
1170,2019,3,LP,39,Raw,KNN,HB,False
1171,2019,3,LP,22,Raw,KNN,HB,False
1172,2019,3,LP,18,Raw,KNN,HB,False
1173,2019,3,LP,33,Raw,KNN,HB,False
1174,2019,3,LP,30,Raw,KNN,HB,False
1175,2019,3,LP,28,Raw,KNN,HB,False
1176,2019,3,LP,25,Raw,KNN,HB,False
1177,2019,3,LP,21,Raw,KNN,HB,False
1178,2019,3,LP,25,Raw,KNN,HB,False
1179,2019,3,LP,24,Raw,KNN,HB,False
1180,2019,3,LP,25,Raw,KNN,HB,False
1181,2019,3,VT,31,Raw,KNN,HB,False
1182,2019,3,LP,23,Raw,KNN,HB,False
1183,2019,3,LP,28,Raw,KNN,HB,False
1184,2019,3,LP,46,Raw,KNN,HB,False
1185,2019,3,LP,32,Raw,KNN,HB,False
1186,2019,3,LP,28,Raw,KNN,HB,False
1187,2012,1,VT,23,Raw,SVM,HB,False
1188,2012,1,LP,47,Raw,SVM,ICEQUAKE,False
1189,2012,1,LP,56,Raw,SVM,ICEQUAKE,False
1190,2012,1,VT,49,Raw,SVM,ICEQUAKE,False
1191,2012,1,VT,31,Raw,SVM,HB,False
1192,2012,1,LP,29,Raw,SVM,ICEQUAKE,False
1193,2012,1,LP,33,Raw,SVM,ICEQUAKE,False
1194,2012,1,LP,42,Raw,SVM,ICEQUAKE,False
1195,2012,1,LP,24,Raw,SVM,ICEQUAKE,False
1196,2012,1,LP,30,Raw,SVM,ICEQUAKE,False
1197,2012,1,LP,36,Raw,SVM,ICEQUAKE,False
1198,2012,1,LP,31,Raw,SVM,ICEQUAKE,False
1199,2012,1,LP,32,Raw,SVM,ICEQUAKE,False
1200,2012,1,VT,13,Raw,SVM,HB,False
1201,2012,1,LP,35,Raw,SVM,ICEQUAKE,False
1202,2012,1,LP,37,Raw,SVM,ICEQUAKE,False
1203,2012,1,LP,29,Raw,SVM,ICEQUAKE,False
1204,2012,1,LP,48,Raw,SVM,ICEQUAKE,False
1205,2012,1,VT,27,Raw,SVM,ICEQUAKE,False
1206,2012,1,LP,35,Raw,SVM,ICEQUAKE,False
1207,2012,1,LP,40,Raw,SVM,ICEQUAKE,False
1208,2012,1,VT,24,Raw,SVM,HB,False
1209,2012,1,LP,48,Raw,SVM,ICEQUAKE,False
1210,2012,1,LP,56,Raw,SVM,ICEQUAKE,False
1211,2012,1,VT,19,Raw,SVM,HB,False
1212,2012,1,REGIONAL,102,Raw,SVM,LP,False
1213,2012,1,LP,34,Raw,SVM,ICEQUAKE,False
1214,2012,1,LP,25,Raw,SVM,ICEQUAKE,False
1215,2012,1,LP,53,Raw,SVM,ICEQUAKE,False
1216,2012,1,VT,30,Raw,SVM,HB,False
1217,2012,1,LP,33,Raw,SVM,ICEQUAKE,False
1218,2012,1,VT,26,Raw,SVM,ICEQUAKE,False
1219,2012,1,VT,28,Raw,SVM,HB,False
1220,2012,1,LP,31,Raw,SVM,ICEQUAKE,False
1221,2012,1,VT,25,Raw,SVM,ICEQUAKE,False
1222,2012,1,VT,42,Raw,SVM,HB,False
1223,2012,1,VT,30,Raw,SVM,HB,False
1224,2012,1,VT,22,Raw,SVM,HB,False
1225,2012,1,LP,33,Raw,SVM,ICEQUAKE,False
1226,2012,1,LP,48,Raw,SVM,ICEQUAKE,False
1227,2012,1,LP,43,Raw,SVM,ICEQUAKE,False
1228,2012,1,LP,29,Raw,SVM,ICEQUAKE,False
1229,2012,1,LP,47,Raw,SVM,ICEQUAKE,False
1230,2012,1,LP,39,Raw,SVM,ICEQUAKE,False
1231,2012,1,LP,51,Raw,SVM,ICEQUAKE,False
1232,2012,1,LP,38,Raw,SVM,ICEQUAKE,False
1233,2012,1,LP,49,Raw,SVM,ICEQUAKE,False
1234,2012,1,LP,46,Raw,SVM,ICEQUAKE,False
1235,2012,1,LP,37,Raw,SVM,ICEQUAKE,False
1236,2012,1,LP,42,Raw,SVM,ICEQUAKE,False
1237,2012,1,LP,36,Raw,SVM,ICEQUAKE,False
1238,2012,1,LP,33,Raw,SVM,ICEQUAKE,False
1239,2012,1,VT,24,Raw,SVM,ICEQUAKE,False
1240,2012,1,LP,29,Raw,SVM,ICEQUAKE,False
1241,2012,1,LP,34,Raw,SVM,ICEQUAKE,False
1242,2012,1,LP,43,Raw,SVM,ICEQUAKE,False
1243,2012,1,LP,39,Raw,SVM,ICEQUAKE,False
1244,2012,1,LP,40,Raw,SVM,ICEQUAKE,False
1245,2012,1,LP,40,Raw,SVM,ICEQUAKE,False
1246,2012,1,LP,37,Raw,SVM,ICEQUAKE,False
1247,2012,1,LP,45,Raw,SVM,ICEQUAKE,False
1248,2012,1,LP,32,Raw,SVM,ICEQUAKE,False
1249,2012,1,LP,42,Raw,SVM,ICEQUAKE,False
1250,2012,1,LP,37,Raw,SVM,ICEQUAKE,False
1251,2012,1,LP,52,Raw,SVM,ICEQUAKE,False
1252,2012,2,LP,53,Raw,SVM,ICEQUAKE,False
1253,2012,2,LP,37,Raw,SVM,ICEQUAKE,False
1254,2012,2,LP,50,Raw,SVM,ICEQUAKE,False
1255,2012,2,LP,49,Raw,SVM,ICEQUAKE,False
1256,2012,2,LP,46,Raw,SVM,ICEQUAKE,False
1257,2012,2,LP,40,Raw,SVM,ICEQUAKE,False
1258,2012,2,LP,37,Raw,SVM,ICEQUAKE,False
1259,2012,2,LP,42,Raw,SVM,ICEQUAKE,False
1260,2012,2,LP,38,Raw,SVM,ICEQUAKE,False
1261,2012,2,LP,41,Raw,SVM,ICEQUAKE,False
1262,2012,2,LP,40,Raw,SVM,ICEQUAKE,False
1263,2012,2,LP,49,Raw,SVM,ICEQUAKE,False
1264,2012,2,VT,28,Raw,SVM,HB,False
1265,2012,2,VT,27,Raw,SVM,HB,False
1266,2012,2,LP,57,Raw,SVM,ICEQUAKE,False
1267,2012,2,VT,28,Raw,SVM,ICEQUAKE,False
1268,2012,2,LP,53,Raw,SVM,ICEQUAKE,False
1269,2012,2,LP,46,Raw,SVM,ICEQUAKE,False
1270,2012,2,LP,52,Raw,SVM,ICEQUAKE,False
1271,2012,2,LP,52,Raw,SVM,ICEQUAKE,False
1272,2012,2,LP,43,Raw,SVM,ICEQUAKE,False
1273,2012,2,LP,45,Raw,SVM,ICEQUAKE,False
1274,2012,2,LP,41,Raw,SVM,ICEQUAKE,False
1275,2012,3,LP,45,Raw,SVM,ICEQUAKE,False
1276,2012,3,VT,32,Raw,SVM,HB,False
1277,2012,3,LP,38,Raw,SVM,ICEQUAKE,False
1278,2012,3,LP,40,Raw,SVM,ICEQUAKE,False
1279,2012,3,LP,36,Raw,SVM,ICEQUAKE,False
1280,2012,3,VT,33,Raw,SVM,ICEQUAKE,False
1281,2012,3,VT,44,Raw,SVM,HB,False
1282,2012,3,LP,34,Raw,SVM,ICEQUAKE,False
1283,2012,3,LP,63,Raw,SVM,ICEQUAKE,False
1284,2012,3,VT,38,Raw,SVM,ICEQUAKE,False
1285,2012,3,LP,29,Raw,SVM,ICEQUAKE,False
1286,2012,3,VT,33,Raw,SVM,HB,False
1287,2012,3,LP,41,Raw,SVM,ICEQUAKE,False
1288,2012,3,LP,39,Raw,SVM,ICEQUAKE,False
1289,2012,3,LP,33,Raw,SVM,ICEQUAKE,False
1290,2012,3,LP,40,Raw,SVM,ICEQUAKE,False
1291,2012,3,LP,52,Raw,SVM,ICEQUAKE,False
1292,2012,3,LP,48,Raw,SVM,ICEQUAKE,False
1293,2012,3,LP,47,Raw,SVM,ICEQUAKE,False
